ds,yhat,yhat_lower,yhat_upper
<<<<<<< HEAD
2023-03-01,8.048698311477548,6.744816193465497,9.372893244635097
2023-04-01,8.391919871482406,7.054506612734443,9.88425683907999
2023-05-01,7.825963703302575,6.398972786609593,9.171007549674359
2023-06-01,8.034405113164727,6.833906806872832,9.406756117541697
2023-07-01,8.496470639283343,7.147219776628705,9.91248920367562
2023-08-01,7.000453811359376,5.749664396637916,8.3561904913142
2023-09-01,7.074609975916936,5.636460199346086,8.443616687431536
2023-10-01,7.973060312696497,6.552065280986249,9.388097090484315
2023-11-01,7.573191394260422,6.208702325902994,9.019624582361338
2023-12-01,7.323859422014644,5.818250086749755,8.721751887164677
2024-01-01,7.3160629114907465,5.904554345569931,8.67788568408692
2024-02-01,7.2231285168088455,5.817803016431486,8.683337388569976
2024-03-01,7.567249746580728,6.187688432053976,8.937161397056997
2024-04-01,7.065393001722128,5.705301670328312,8.390239096558826
2024-05-01,6.9187805706423395,5.483891359843767,8.19521978601144
2024-06-01,6.937173596596352,5.624690852678394,8.35419178847735
2024-07-01,6.429212232716205,5.062642901560812,7.62704047088308
2024-08-01,6.912779375605528,5.517288055498812,8.297788784442263
2024-09-01,7.024510585027997,5.793612392866789,8.319170593374897
2024-10-01,6.3049830883984175,4.889420036114255,7.708148345369348
2024-11-01,6.312126681255772,5.012522008224471,7.6770731984006195
2024-12-01,6.330504175526582,4.796252949470031,7.6047583802566034
2025-01-01,6.017797344173483,4.744822285674613,7.402346211118176
2025-02-01,6.432756005768946,5.051076477010101,7.849550757214404
2025-03-01,6.397345206216064,5.006250015875605,7.71612418988535
2025-04-01,6.176624119329634,4.878141244935861,7.592997026159963
2025-05-01,5.8922001799779204,4.481607785722935,7.3117821450924945
2025-06-01,5.971622853859524,4.5189223424201375,7.278939333492302
2025-07-01,5.7970408862122635,4.362292927181758,7.169551889815797
2025-08-01,5.6230409701488755,4.189995660073409,6.901080880027423
2025-09-01,5.707609316312127,4.328238525083632,7.100474767214381
2025-10-01,5.52633198264515,4.165252691649676,6.812057627774349
2025-11-01,5.405245870833319,4.084527931265202,6.800619202912261
2025-12-01,5.334695235464252,3.9807794864721613,6.777213711507672
2026-01-01,5.125205136415888,3.810299592717956,6.540625204645439
2026-02-01,5.372362058724827,4.053199034326214,6.725777256547691
2026-03-01,5.230126942206999,3.949603619281324,6.6281927939509355
2026-04-01,5.291136623117921,3.9062604714245195,6.636216842749781
2026-05-01,4.866867815703759,3.378603731879814,6.132443981230882
2026-06-01,5.0096277201652635,3.677026862232764,6.3873062902588424
2026-07-01,5.158405913689459,3.757410660437822,6.548615607803088
2026-08-01,4.324269849301452,2.932975289232107,5.683390368825601
2026-09-01,4.396262143201674,2.994607937145977,5.890032165494987
2026-10-01,4.754481826170026,3.2963232840052408,6.117770683050583
2026-11-01,4.497697931020044,3.1240282645514017,5.9293352508444395
2026-12-01,4.337858196534007,2.9036812522792848,5.7305122823583
2027-01-01,4.229999403330523,2.8959183038815746,5.685785789068991
2027-02-01,4.30777996854375,2.8629158252285296,5.69303738493803
2027-03-01,4.065805052910569,2.636782028163171,5.403739174031293
=======
2019-02-01,7.272175405796947,6.577527616855455,7.85910859853518
2019-03-01,7.139757646342943,6.494796796810775,7.794942906537304
2019-04-01,7.167634899093473,6.539592259085379,7.81839121890915
2019-05-01,7.13503970391732,6.508946872520596,7.8056178260344335
2019-06-01,7.195307407452234,6.58569909571315,7.823135362139929
2019-07-01,7.19125781360174,6.584754991231871,7.8252386446749
2019-08-01,6.41063313486662,5.7961978833829475,6.995397159301535
2019-09-01,6.484691380510119,5.829645299547824,7.091226464861442
2019-10-01,6.810437071151754,6.205865081240024,7.45329035895593
2019-11-01,6.687024695119054,6.0815913532797286,7.35032441235515
2019-12-01,6.544600297568232,5.901644576349309,7.174383404430365
2020-01-01,6.344773802303306,5.712519325493361,6.988072979979656
2020-02-01,6.161040389365907,5.527229454485603,6.7971076140651014
2020-03-01,6.383868908646461,5.744318812067606,6.993972363127762
2020-04-01,6.074066400343272,5.442325094972997,6.7294739059611715
2020-05-01,5.927030027940463,5.312823816435914,6.5414959601205345
2020-06-01,5.970399304998549,5.309894318132934,6.609869965183827
2020-07-01,5.730833730308344,5.0677721481500235,6.361828148556175
2020-08-01,5.885617349598865,5.247048835211613,6.506814597236958
2020-09-01,5.896352643784045,5.2669906427419,6.473599239702046
2020-10-01,5.491388336032724,4.8730180526638565,6.163719639361136
2020-11-01,5.420703144180017,4.7459643894012675,6.049249910606882
2020-12-01,5.399553358296426,4.72656163436099,6.043895022228615
2021-01-01,5.128578117377255,4.509284019055623,5.7833318180827895
2021-02-01,5.285133772649527,4.602304346393652,5.962188156381501
2021-03-01,5.340209020653673,4.751395800623942,5.993978284416971
2021-04-01,5.260657505162958,4.622548963671782,5.916196700147385
2021-05-01,5.268625575153069,4.639184977164691,5.9619194587162605
2021-06-01,5.622937828410503,4.938570873970414,6.284785881239732
2021-07-01,5.76091092764473,5.128289178652081,6.3815423502954
2021-08-01,5.907689262297021,5.25588780455399,6.510730957483579
2021-09-01,6.236310551931188,5.568617102716221,6.848118027725096
2021-10-01,6.368244552742056,5.74844978573724,6.992632541475003
2021-11-01,6.5877705165526965,5.923639679093517,7.219166801144329
2021-12-01,6.822046677136384,6.170741853477158,7.4600772842967045
2022-01-01,6.880366255696862,6.268269230877053,7.539342702012518
2022-02-01,7.2488223252275175,6.593375941717949,7.881482965939104
2022-03-01,7.447638802223734,6.841979043585665,8.07017588390713
2022-04-01,7.686435096691875,7.046499747223139,8.303182378777473
2022-05-01,7.931698945610979,7.287615858537779,8.564478784892884
2022-06-01,8.312611902768746,7.703348973479372,8.99299827691621
2022-07-01,8.54934359177826,7.885152314513498,9.158549456561168
2022-08-01,8.405094479502017,7.789149892686083,9.104114528509417
2022-09-01,8.775710930360745,8.14269732682518,9.403140300511081
2022-10-01,9.171528205776562,8.50272302635076,9.813437403921503
2022-11-01,9.394326057940178,8.72384925525589,10.054217099007822
2022-12-01,9.60832497130706,9.03706327187348,10.275248537696154
2023-01-01,9.644928735525156,9.032628789909738,10.267265458874155
2023-02-01,9.83361142599909,9.185718729738483,10.474852869594033
2023-03-01,9.608194333878782,8.925775993873092,10.274555173399206
2023-04-01,9.533108039749933,8.857920234805093,10.147569440902895
2023-05-01,9.400870702431044,8.743572457161081,10.063752068297946
2023-06-01,9.358174858886262,8.71143627627155,10.035209725618527
2023-07-01,9.254483122698558,8.630269330924113,9.867810560868437
2023-08-01,8.370894896839642,7.742590927598716,8.949214833185557
2023-09-01,8.342047654727107,7.728456640113152,8.991946801671528
2023-10-01,8.568207389475674,7.898003194364424,9.179317733388094
2023-11-01,8.341946323111612,7.6688412281695095,9.000751606999703
2023-12-01,8.099990934918361,7.445002926619633,8.683335173795856
2024-01-01,7.797315749322834,7.134661446385838,8.402584869646208
2024-02-01,7.510837797736983,6.9188285165705565,8.182303303637129
2024-03-01,7.637550458284032,7.022289277583396,8.278533331838027
2024-04-01,7.225076769703993,6.565882464589064,7.866042261145114
2024-05-01,7.024451718520217,6.382175738279507,7.659766002065931
2024-06-01,7.01244602750596,6.3684460739474185,7.65583692217406
2024-07-01,6.719489903878106,6.089268077991811,7.412206251054356
2024-08-01,6.819103289268369,6.223202852805938,7.475503177767461
2024-09-01,6.7746683495544096,6.101223633040669,7.392039962328325
2024-10-01,6.337581775067364,5.6783756140074635,6.902816369865047
2024-11-01,6.2337035742572136,5.600518027247079,6.904738671950456
2024-12-01,6.18043152166637,5.534143832735779,6.810268084549531
2025-01-01,5.876263271815797,5.214097651006321,6.490703743879205
2025-02-01,5.9996259181557985,5.36787137060555,6.629029064455478
2025-03-01,5.916938995395461,5.31427540257205,6.597829359148239
2025-04-01,5.684865076561138,5.0310074135973055,6.3284319443973995
2025-05-01,5.5452308207321925,4.926008121336463,6.160786840565925
2025-06-01,5.56222329795493,4.882735599244053,6.184748207520397
2025-07-01,5.3737579042546395,4.755462625647506,6.021103810802129
2025-08-01,5.183172251479319,4.5203955926887,5.827780071405325
2025-09-01,5.174429553685343,4.5556600686499396,5.83592838890079
2025-10-01,4.9798822763388495,4.36368186819101,5.590208508406955
2025-11-01,4.861989603779611,4.227329468912212,5.4877512712292305
2025-12-01,4.769731600136034,4.115752221989044,5.382937266732291
2026-01-01,4.490632542328592,3.847118385959938,5.072321202579712
2026-02-01,4.500782553774752,3.872541945100456,5.118396894950544
2026-03-01,4.375967752501434,3.7454151234565334,4.941024554156201
2026-04-01,4.25645798888593,3.6112889959192747,4.906700679653904
2026-05-01,4.1549637778549355,3.451148151729793,4.804312851701196
2026-06-01,4.177560073063464,3.5824510979226285,4.823040608334964
2026-07-01,4.067533702014797,3.4030239386195134,4.788766223562249
2026-08-01,3.5649679276783437,2.859344964230649,4.328620180661573
2026-09-01,3.5772677164776248,2.8067033259743246,4.34844466869247
2026-10-01,3.626326932746722,2.8201066880625363,4.458272563008066
2026-11-01,3.490808123790318,2.517018984486546,4.367786579625722
2026-12-01,3.3580489780102143,2.282630948269366,4.3810008070276085
2027-01-01,3.1025950581166333,1.916216053140327,4.256638901321348
2027-02-01,2.999220064480873,1.749766529417479,4.23764264139196
2027-03-01,2.8366445730717285,1.4449037543592764,4.293128043637853
>>>>>>> f855ca0783be2e2e1fbdceab493ed9b7214d04b1
