ds,yhat,yhat_lower,yhat_upper
2030-09-01,0.412198730718061,-1.3971272059891373,2.2049896241619753
2030-10-01,0.7704184136841887,-1.127076570509179,2.836205485380407
2030-11-01,0.5136345185352342,-1.2846747730595076,2.4785056206353735
2030-12-01,0.3537947840488294,-1.5248975571684222,2.0980068936812515
2031-01-01,0.2459359908478876,-1.6393212579432654,2.212127924308218
2031-02-01,0.32371655605905947,-1.7109526120893372,2.368504633535768
2031-03-01,0.08174164042726234,-1.8753620960595458,2.093974265227469
2031-04-01,0.4248065393562383,-1.5515196630886465,2.5150240721530173
2031-05-01,-0.1413012363122911,-2.2672964391093897,1.9473471168772354
2031-06-01,0.0669835124758188,-2.010961543470472,2.144881853806987
2031-07-01,0.5289109987673836,-1.4852641544173133,2.732399794236744
2031-08-01,-0.9672484703129476,-3.0626296089036606,1.200312067656485
2031-09-01,-0.8931888231001662,-3.111193850827147,1.2912893726989647
2031-10-01,0.00516810980115473,-2.1540572886048235,2.2155554750544653
2031-11-01,-0.39475239040592097,-2.717505221969874,1.8415765017357617
2031-12-01,-0.6441342804957192,-2.977081980434843,1.4901927184026633
2032-01-01,-0.6519823727890665,-3.1468883722189207,1.6704619872787825
2032-02-01,-0.744955628068675,-3.0827250737233736,1.5108557164368537
2032-03-01,-0.40087075175894676,-2.9404198183914083,2.0575490155022025
2032-04-01,-0.9027307111232923,-3.3141183091942112,1.4494239739034187
2032-05-01,-1.0493462530148168,-3.4198717384985318,1.477503693147166
2032-06-01,-1.0309532276553839,-3.4408168774489165,1.4688477634361083
2032-07-01,-1.5389145921098373,-4.0267442064606565,0.8828410628464869
2032-08-01,-1.0553474492617108,-3.7231240626588242,1.475744852942771
2032-09-01,-0.9436162398822876,-3.618309408825338,1.600329261045716
2032-10-01,-1.6631437365491544,-4.214030691704014,1.012453634207161
2032-11-01,-1.6560001437029666,-4.313664966426826,1.0591886893772595
2032-12-01,-1.6376226494422639,-4.246048063624532,1.1303215971676819
2033-01-01,-1.9503294807979275,-4.6260670074004215,0.8147488124560912
2033-02-01,-1.5353708191979867,-4.216373051325957,1.2021300543423201
2033-03-01,-1.5707816187515364,-4.263099559530148,1.3664960189032649
2033-04-01,-1.7915027056371673,-4.806840583802813,0.945440302465032
2033-05-01,-2.0759266449891522,-4.876395139339018,0.9381936226395986
2033-06-01,-1.9965039711089152,-4.8984830349205835,0.9396225771911879
2033-07-01,-2.1710859387512382,-5.022360396457609,0.8409976071025959
2033-08-01,-2.345085854821806,-5.2877073571481406,0.8322023321072077
2033-09-01,-2.2605175086592175,-5.351023213079178,0.7689409598558655
2033-10-01,-2.4417948423250655,-5.536736493443724,0.8524225730921364
2033-11-01,-2.5628809541346786,-5.750641714345882,0.8391686588872258
2033-12-01,-2.6334315895041835,-5.7929773282389085,0.7003004314552308
2034-01-01,-2.842921688553288,-5.848682030612999,0.4487942584262589
2034-02-01,-2.5957647662435344,-5.74540022114167,0.7177141896965543
2034-03-01,-2.737999882761049,-5.928469170699124,0.6815659923167233
2034-04-01,-2.676990201850394,-5.922276040001061,0.8579227782385538
2034-05-01,-3.101259009265559,-6.530031057188231,0.3465922732478404
2034-06-01,-2.958499104802379,-6.478182257507413,0.5526538777757751
2034-07-01,-2.809720911278519,-6.235574696963587,0.6580882038396076
2034-08-01,-3.6438569756666137,-7.0131747721578135,-0.012473584766725863
2034-09-01,-3.5718646817659168,-6.934077599452426,0.15967157992912265
2034-10-01,-3.2136449987975673,-6.817392407442652,0.4146072886981599
2034-11-01,-3.4704288939483017,-6.999786331289588,0.37448379435695966
2034-12-01,-3.6302686284332975,-7.111318537488358,0.37444976629047777
2035-01-01,-3.7381274216369165,-7.74226634153075,0.07228706873484908
2035-02-01,-3.6603468564241526,-7.365338873195887,0.1922425078011101
2035-03-01,-3.9023217720567214,-7.5312268126477475,-0.04216388279103337
2035-04-01,-3.5592568731263294,-7.308644832616006,0.27169059696255266
2035-05-01,-4.125364648796193,-8.176156652078095,-0.138683936476224
2035-06-01,-3.917079900007172,-7.794870358717054,0.14982283771523572
2035-07-01,-3.4551524137186225,-7.334349108795382,0.8163028942528546
2035-08-01,-4.9513118827944025,-8.925956631305269,-0.9039297626941789
2035-09-01,-4.877252235587334,-8.949183764317555,-0.6999682072329292
2035-10-01,-3.9788953026848053,-8.115786105239385,0.24791289032505448
2035-11-01,-4.378815802890686,-8.437637103555666,-0.08202020394226125
2035-12-01,-4.628197692979747,-8.668728254927704,-0.22660805674087903
2036-01-01,-4.636045785270305,-8.851636712590349,-0.10895514747217336
2036-02-01,-4.729019040553003,-9.067287345993668,-0.28134700906268745
