"lat","lon","radius","data","cached_at"
"36.8599","10.2649","750","[{""name"": ""عزيزة"", ""category"": ""shopping"", ""distance_m"": 97.5}, {""name"": ""Oasis Garden"", ""category"": ""leisure"", ""distance_m"": 160.2}, {""name"": ""Red Castle Restaurant"", ""category"": ""restaurant"", ""distance_m"": 216.6}, {""name"": ""Boulangerie-Patisserie Banette"", ""category"": ""shopping"", ""distance_m"": 247.4}, {""name"": ""Up & Down"", ""category"": ""restaurant"", ""distance_m"": 264.6}, {""name"": ""Le petit café"", ""category"": ""restaurant"", ""distance_m"": 277.9}, {""name"": ""Mac Tunis"", ""category"": ""restaurant"", ""distance_m"": 281.0}, {""name"": ""Bombay"", ""category"": ""restaurant"", ""distance_m"": 288.5}, {""name"": ""صيدلية الواحات"", ""category"": ""hospital"", ""distance_m"": 304.3}, {""name"": ""Mattys Fast Food"", ""category"": ""restaurant"", ""distance_m"": 306.6}]","2026-03-24 12:28:54"
"36.8984","10.3007","750","[{""name"": ""Fattouma"", ""category"": ""shopping"", ""distance_m"": 593.1}, {""name"": ""Café Bellevue"", ""category"": ""restaurant"", ""distance_m"": 609.9}, {""name"": ""حي الحبيب"", ""category"": ""other"", ""distance_m"": 638.7}, {""name"": ""Andiamo Pizza"", ""category"": ""restaurant"", ""distance_m"": 650.2}, {""name"": ""مركز التكوين بقمرت"", ""category"": ""other"", ""distance_m"": 688.9}, {""name"": ""Cafétaria L'Avenir"", ""category"": ""restaurant"", ""distance_m"": 711.3}, {""name"": ""Chappati"", ""category"": ""restaurant"", ""distance_m"": 715.2}, {""name"": ""Rapido Café"", ""category"": ""restaurant"", ""distance_m"": 715.4}, {""name"": ""جامع قمرت"", ""category"": ""other"", ""distance_m"": 719.6}, {""name"": ""Friends Café"", ""category"": ""restaurant"", ""distance_m"": 723.5}]","2026-03-24 12:29:14"
"36.8473","10.2745","750","[{""name"": ""Issa's Kaftéji royale"", ""category"": ""restaurant"", ""distance_m"": 85.2}, {""name"": ""Collège Pilote Les Berges Du Lac"", ""category"": ""school"", ""distance_m"": 159.0}, {""name"": ""L'Academie du Lac"", ""category"": ""school"", ""distance_m"": 179.2}, {""name"": ""أروما"", ""category"": ""restaurant"", ""distance_m"": 210.9}, {""name"": ""PHARMACIE DE LA BOURSE"", ""category"": ""hospital"", ""distance_m"": 321.3}, {""name"": ""Pizza américaine"", ""category"": ""restaurant"", ""distance_m"": 343.5}, {""name"": ""George V"", ""category"": ""restaurant"", ""distance_m"": 374.1}, {""name"": ""Pomme De Pain"", ""category"": ""restaurant"", ""distance_m"": 376.4}, {""name"": ""Macchiato"", ""category"": ""restaurant"", ""distance_m"": 377.3}, {""name"": ""كارفور ماركت"", ""category"": ""shopping"", ""distance_m"": 392.0}]","2026-03-24 12:30:00"
"36.8471","10.1517","750","[{""name"": ""Avicenne Private Business School"", ""category"": ""school"", ""distance_m"": 141.3}, {""name"": ""المركز التجاري مقني"", ""category"": ""other"", ""distance_m"": 165.1}, {""name"": ""Centre Makni"", ""category"": ""shopping"", ""distance_m"": 199.5}, {""name"": ""Universite Aeronautique et des Technologies"", ""category"": ""school"", ""distance_m"": 202.7}, {""name"": ""Shaving Time Coiffure"", ""category"": ""shopping"", ""distance_m"": 216.1}, {""name"": ""Centre X"", ""category"": ""shopping"", ""distance_m"": 238.9}, {""name"": ""باغيت وباغيت"", ""category"": ""restaurant"", ""distance_m"": 252.9}, {""name"": ""منزه 9"", ""category"": ""other"", ""distance_m"": 262.3}, {""name"": ""Champion"", ""category"": ""shopping"", ""distance_m"": 266.8}, {""name"": ""كارفور ماركت"", ""category"": ""shopping"", ""distance_m"": 267.8}]","2026-03-24 12:31:03"
"36.8891","10.3223","750","[{""name"": ""3am Hbib"", ""category"": ""restaurant"", ""distance_m"": 21.0}, {""name"": ""Blue House cafe"", ""category"": ""restaurant"", ""distance_m"": 28.7}, {""name"": ""بيتزا نوفا"", ""category"": ""restaurant"", ""distance_m"": 31.1}, {""name"": ""Blues House"", ""category"": ""restaurant"", ""distance_m"": 35.0}, {""name"": ""Maradona"", ""category"": ""restaurant"", ""distance_m"": 36.8}, {""name"": ""Monoprix Express"", ""category"": ""shopping"", ""distance_m"": 114.0}, {""name"": ""Café Face à Face"", ""category"": ""restaurant"", ""distance_m"": 115.0}, {""name"": ""Laa Marggherita"", ""category"": ""restaurant"", ""distance_m"": 123.9}, {""name"": ""Biwaï"", ""category"": ""restaurant"", ""distance_m"": 150.3}, {""name"": ""سيدي عبد العزيز"", ""category"": ""other"", ""distance_m"": 179.1}]","2026-03-24 12:31:31"
"36.4252","10.6309","750","[]","2026-03-24 12:32:05"
"36.4513","10.7357","750","[{""name"": ""Pharmacie Amine Salah"", ""category"": ""hospital"", ""distance_m"": 31.5}, {""name"": ""L'escale"", ""category"": ""restaurant"", ""distance_m"": 33.2}, {""name"": ""الجرة"", ""category"": ""shopping"", ""distance_m"": 40.1}, {""name"": ""المحطة القطارات"", ""category"": ""other"", ""distance_m"": 67.6}, {""name"": ""Immeuble City Center"", ""category"": ""hospital"", ""distance_m"": 70.5}, {""name"": ""نابل"", ""category"": ""transport"", ""distance_m"": 73.5}, {""name"": ""Café du Parc"", ""category"": ""restaurant"", ""distance_m"": 74.9}, {""name"": ""Parc de Nabeul"", ""category"": ""leisure"", ""distance_m"": 78.8}, {""name"": ""Dr Wahib el Asmi"", ""category"": ""hospital"", ""distance_m"": 79.1}, {""name"": ""Buvette Saber"", ""category"": ""restaurant"", ""distance_m"": 123.8}]","2026-03-24 12:33:36"
"35.8218","10.5606","750","[]","2026-03-24 12:34:04"
"36.8886","10.2319","750","[]","2026-03-24 12:34:40"
"36.8806","10.1717","750","[{""name"": ""المدرسة الابتدائية رياض الاندلس"", ""category"": ""school"", ""distance_m"": 287.2}, {""name"": ""حي الغزالة"", ""category"": ""other"", ""distance_m"": 355.6}, {""name"": ""مصنع البلاط"", ""category"": ""other"", ""distance_m"": 415.4}, {""name"": ""معمل الرخام"", ""category"": ""other"", ""distance_m"": 549.8}, {""name"": ""تقاطع رياض الاندلس"", ""category"": ""other"", ""distance_m"": 652.8}, {""name"": ""كارفور ماركت"", ""category"": ""shopping"", ""distance_m"": 776.3}]","2026-03-24 12:35:08"
"36.8271","10.1838","750","[{""name"": ""ملاوي"", ""category"": ""restaurant"", ""distance_m"": 38.0}, {""name"": ""Pate à Bouf"", ""category"": ""restaurant"", ""distance_m"": 79.2}, {""name"": ""Pharmasprint"", ""category"": ""hospital"", ""distance_m"": 88.9}, {""name"": ""Arabesque"", ""category"": ""restaurant"", ""distance_m"": 176.2}, {""name"": ""كافتيريا عزيز"", ""category"": ""restaurant"", ""distance_m"": 198.7}, {""name"": ""Institut de leadership et de gouvernance de tunis"", ""category"": ""other"", ""distance_m"": 258.3}, {""name"": ""Ministère de l'Agriculture"", ""category"": ""other"", ""distance_m"": 279.3}, {""name"": ""عمدة"", ""category"": ""shopping"", ""distance_m"": 285.4}, {""name"": ""Restaurant Le 15ème"", ""category"": ""restaurant"", ""distance_m"": 295.0}, {""name"": ""سفارة إسبانيا"", ""category"": ""leisure"", ""distance_m"": 312.8}]","2026-03-24 12:35:22"
"36.8924","10.3119","750","[{""name"": ""École Farhat Hached"", ""category"": ""school"", ""distance_m"": 360.7}, {""name"": ""Lycée Marsa El Riadh"", ""category"": ""school"", ""distance_m"": 384.0}, {""name"": ""Café Journal"", ""category"": ""restaurant"", ""distance_m"": 424.2}, {""name"": ""Café Amir"", ""category"": ""restaurant"", ""distance_m"": 603.6}, {""name"": ""Chez Monji"", ""category"": ""restaurant"", ""distance_m"": 615.9}, {""name"": ""sahbani"", ""category"": ""restaurant"", ""distance_m"": 650.0}, {""name"": ""Club Sandwich"", ""category"": ""restaurant"", ""distance_m"": 667.0}, {""name"": ""نزل الموفنبيك"", ""category"": ""other"", ""distance_m"": 675.5}, {""name"": ""Ben Mehrez"", ""category"": ""restaurant"", ""distance_m"": 733.2}, {""name"": ""عزيزة"", ""category"": ""shopping"", ""distance_m"": 733.4}]","2026-03-24 12:36:15"
"36.8447","10.1395","750","[{""name"": ""حدائق المنزه 1"", ""category"": ""other"", ""distance_m"": 702.5}]","2026-03-24 12:36:23"
"36.874","10.3187","750","[{""name"": ""Le Karibou"", ""category"": ""restaurant"", ""distance_m"": 62.0}, {""name"": ""Le Delice"", ""category"": ""shopping"", ""distance_m"": 65.3}, {""name"": ""El Mawaddah Coffee"", ""category"": ""restaurant"", ""distance_m"": 75.5}, {""name"": ""جوز بيتزا"", ""category"": ""restaurant"", ""distance_m"": 160.5}, {""name"": ""ملعب رجاء حيدر"", ""category"": ""other"", ""distance_m"": 205.7}, {""name"": ""سكن السفير البريطاني"", ""category"": ""leisure"", ""distance_m"": 259.0}, {""name"": ""Qian House"", ""category"": ""restaurant"", ""distance_m"": 518.4}, {""name"": ""عيادة سيدى صلاح"", ""category"": ""hospital"", ""distance_m"": 583.5}, {""name"": ""المرسى"", ""category"": ""other"", ""distance_m"": 585.2}, {""name"": ""Jardin d'Enfants \""Mon'ecole\"""", ""category"": ""leisure"", ""distance_m"": 599.4}]","2026-03-24 12:36:59"
"36.8525","10.2965","750","[{""name"": ""باريستاس حدائق قرطاج"", ""category"": ""restaurant"", ""distance_m"": 668.2}, {""name"": ""Café Jardins de Carthage"", ""category"": ""restaurant"", ""distance_m"": 673.5}, {""name"": ""Pharmacie Olfa Znazen"", ""category"": ""hospital"", ""distance_m"": 691.3}, {""name"": ""Goomba's Pizza"", ""category"": ""restaurant"", ""distance_m"": 697.8}, {""name"": ""L'Académie des Arts"", ""category"": ""other"", ""distance_m"": 730.5}]","2026-03-24 12:37:13"
"36.8791","10.2656","750","[{""name"": ""جامع سيدي فرج"", ""category"": ""other"", ""distance_m"": 150.5}, {""name"": ""جـامعة تـونس قـرطاج الخـاصة"", ""category"": ""school"", ""distance_m"": 181.4}, {""name"": ""صيدلية الليل"", ""category"": ""hospital"", ""distance_m"": 314.8}, {""name"": ""سكرة"", ""category"": ""other"", ""distance_m"": 438.4}, {""name"": ""صيدلية الليل"", ""category"": ""other"", ""distance_m"": 473.6}]","2026-03-24 12:38:08"
"36.4421","10.6945","750","[{""name"": ""Collège Pilote de Nabeul"", ""category"": ""school"", ""distance_m"": 463.9}, {""name"": ""Centre de formation professionnelle"", ""category"": ""school"", ""distance_m"": 664.1}, {""name"": ""Êl wafa market"", ""category"": ""shopping"", ""distance_m"": 730.1}, {""name"": ""Lycée Pilote de Nabeul"", ""category"": ""school"", ""distance_m"": 741.4}, {""name"": ""Studio 55"", ""category"": ""restaurant"", ""distance_m"": 748.5}, {""name"": ""Restaurant Universitaire de Nabeul"", ""category"": ""restaurant"", ""distance_m"": 794.0}, {""name"": ""FSEGN"", ""category"": ""school"", ""distance_m"": 879.1}]","2026-03-24 12:38:27"
"36.8322","10.1465","750","[{""name"": ""المدرسة الوطنية للمهندسين بتونس"", ""category"": ""school"", ""distance_m"": 114.2}, {""name"": ""Restaurant Universitaire Campus El Manar"", ""category"": ""restaurant"", ""distance_m"": 122.9}, {""name"": ""كلية العلوم بتونس"", ""category"": ""other"", ""distance_m"": 157.8}, {""name"": ""espace des clubs"", ""category"": ""leisure"", ""distance_m"": 173.9}, {""name"": ""معهد العلوم في تونس"", ""category"": ""school"", ""distance_m"": 188.9}, {""name"": ""المدرسة الوطنية للمهندسين بتونس"", ""category"": ""school"", ""distance_m"": 267.9}, {""name"": ""جامعة تونس المنار"", ""category"": ""school"", ""distance_m"": 323.0}, {""name"": ""La Rosa"", ""category"": ""restaurant"", ""distance_m"": 330.6}, {""name"": ""Number one"", ""category"": ""shopping"", ""distance_m"": 339.9}, {""name"": ""مدرسة مالك الصغير"", ""category"": ""school"", ""distance_m"": 354.5}]","2026-03-24 12:39:11"
"36.8491","10.1661","750","[{""name"": ""Route 66 menzah 6"", ""category"": ""restaurant"", ""distance_m"": 80.3}, {""name"": ""إمبكت اسبورت نوترشن"", ""category"": ""shopping"", ""distance_m"": 111.1}, {""name"": ""Pharmacie ROFAIDA Moadeb"", ""category"": ""hospital"", ""distance_m"": 122.5}, {""name"": ""Trait d'union"", ""category"": ""restaurant"", ""distance_m"": 146.6}, {""name"": ""Polyclinique el Farabi"", ""category"": ""hospital"", ""distance_m"": 174.6}, {""name"": ""Centre Commerciale Menzah 6"", ""category"": ""shopping"", ""distance_m"": 225.3}, {""name"": ""Abou Firas"", ""category"": ""restaurant"", ""distance_m"": 241.6}, {""name"": ""Collège d'El Menzah 6"", ""category"": ""school"", ""distance_m"": 243.1}, {""name"": ""مقهي الفنون"", ""category"": ""restaurant"", ""distance_m"": 251.5}, {""name"": ""صيدلية المنزه 6"", ""category"": ""other"", ""distance_m"": 253.4}]","2026-03-24 12:39:31"
"36.8592","10.2772","750","[{""name"": ""عزيزة"", ""category"": ""shopping"", ""distance_m"": 101.2}, {""name"": ""بقالة"", ""category"": ""shopping"", ""distance_m"": 113.2}, {""name"": ""كارفور إكسبريس"", ""category"": ""shopping"", ""distance_m"": 185.1}, {""name"": ""Sofra Restaurant"", ""category"": ""restaurant"", ""distance_m"": 259.8}, {""name"": ""Café Nour"", ""category"": ""restaurant"", ""distance_m"": 280.3}, {""name"": ""Pharmacie de Nuit"", ""category"": ""hospital"", ""distance_m"": 283.9}, {""name"": ""Pharmacie Darghouth"", ""category"": ""hospital"", ""distance_m"": 284.4}, {""name"": ""91"", ""category"": ""restaurant"", ""distance_m"": 285.8}, {""name"": ""Salon de Thé Nour"", ""category"": ""restaurant"", ""distance_m"": 302.5}, {""name"": ""Cosi Café"", ""category"": ""restaurant"", ""distance_m"": 312.7}]","2026-03-24 12:39:59"
"36.8392","10.1577","750","[{""name"": ""Brooklin"", ""category"": ""restaurant"", ""distance_m"": 35.6}, {""name"": ""Brooklin"", ""category"": ""restaurant"", ""distance_m"": 36.2}, {""name"": ""Pyramide"", ""category"": ""restaurant"", ""distance_m"": 42.1}, {""name"": ""Nomade"", ""category"": ""restaurant"", ""distance_m"": 46.6}, {""name"": ""Pyramide"", ""category"": ""shopping"", ""distance_m"": 50.7}, {""name"": ""محطة المنار1"", ""category"": ""transport"", ""distance_m"": 79.5}, {""name"": ""صولا"", ""category"": ""other"", ""distance_m"": 82.5}, {""name"": ""تركي"", ""category"": ""restaurant"", ""distance_m"": 138.8}, {""name"": ""مونوبري"", ""category"": ""shopping"", ""distance_m"": 151.2}, {""name"": ""Go! Sushi"", ""category"": ""restaurant"", ""distance_m"": 164.1}]","2026-03-24 12:42:07"
"36.9173","10.2853","750","[{""name"": ""نزل المرادي"", ""category"": ""other"", ""distance_m"": 424.5}, {""name"": ""L'Atelier"", ""category"": ""restaurant"", ""distance_m"": 430.4}, {""name"": ""Molo"", ""category"": ""restaurant"", ""distance_m"": 500.6}, {""name"": ""Secret Room"", ""category"": ""restaurant"", ""distance_m"": 513.3}, {""name"": ""Rosamel"", ""category"": ""restaurant"", ""distance_m"": 514.8}, {""name"": ""مطعم لي كاب"", ""category"": ""restaurant"", ""distance_m"": 528.3}, {""name"": ""Tybar Cap"", ""category"": ""restaurant"", ""distance_m"": 532.8}, {""name"": ""17 Heures Vin"", ""category"": ""restaurant"", ""distance_m"": 540.7}, {""name"": ""Tangerine Rooftop"", ""category"": ""restaurant"", ""distance_m"": 544.4}, {""name"": ""Le Lagoon"", ""category"": ""restaurant"", ""distance_m"": 571.7}]","2026-03-24 12:42:21"
"36.8491","10.1969","750","[{""name"": ""Gourmandise"", ""category"": ""restaurant"", ""distance_m"": 126.1}, {""name"": ""مصحة باستور"", ""category"": ""hospital"", ""distance_m"": 155.4}, {""name"": ""Fayrouz Centre"", ""category"": ""restaurant"", ""distance_m"": 178.2}, {""name"": ""Pharmacie Masmoudi"", ""category"": ""hospital"", ""distance_m"": 191.6}, {""name"": ""Pegasus: Coffee And Grill"", ""category"": ""restaurant"", ""distance_m"": 191.8}, {""name"": ""Pharmacie Pasteur"", ""category"": ""hospital"", ""distance_m"": 193.0}, {""name"": ""Esspresso house"", ""category"": ""restaurant"", ""distance_m"": 205.1}, {""name"": ""Joe's pizza"", ""category"": ""restaurant"", ""distance_m"": 229.7}, {""name"": ""Golden Brown"", ""category"": ""restaurant"", ""distance_m"": 256.2}, {""name"": ""Restaurant El Qods"", ""category"": ""restaurant"", ""distance_m"": 274.5}]","2026-03-24 12:45:45"
"36.8845","10.2554","750","[{""name"": ""نادي الحرس الوطني"", ""category"": ""other"", ""distance_m"": 547.6}, {""name"": ""3 شطرانة"", ""category"": ""other"", ""distance_m"": 651.1}, {""name"": ""سكرة"", ""category"": ""other"", ""distance_m"": 697.3}]","2026-03-24 12:46:13"
"36.868","10.2404","750","[{""name"": ""Café"", ""category"": ""restaurant"", ""distance_m"": 595.3}, {""name"": ""شارع المطار"", ""category"": ""other"", ""distance_m"": 663.4}, {""name"": ""Le Petit Golf"", ""category"": ""restaurant"", ""distance_m"": 705.9}, {""name"": ""نادي الأمن الوطني"", ""category"": ""other"", ""distance_m"": 722.7}, {""name"": ""Leaf's"", ""category"": ""restaurant"", ""distance_m"": 732.1}]","2026-03-24 12:47:10"
"36.8324","10.1745","750","[{""name"": ""المدرسة الوطنية للإدارة"", ""category"": ""school"", ""distance_m"": 75.2}, {""name"": ""Chez Panou"", ""category"": ""restaurant"", ""distance_m"": 157.1}, {""name"": ""المعهد الثانوي بيير منديس فرانس"", ""category"": ""school"", ""distance_m"": 158.8}, {""name"": ""مصحة سان أوقستان"", ""category"": ""hospital"", ""distance_m"": 195.1}, {""name"": ""PHARMACIE MENDES FRANCE"", ""category"": ""hospital"", ""distance_m"": 218.7}, {""name"": ""Bronx Pizza"", ""category"": ""restaurant"", ""distance_m"": 225.0}, {""name"": ""Supérette Place Mendès France"", ""category"": ""shopping"", ""distance_m"": 227.7}, {""name"": ""Munchies"", ""category"": ""restaurant"", ""distance_m"": 230.0}, {""name"": ""Miam's Burger"", ""category"": ""restaurant"", ""distance_m"": 232.8}, {""name"": ""الجامعة الإفتراضية"", ""category"": ""school"", ""distance_m"": 255.2}]","2026-03-24 12:48:45"
"36.8737","10.265","750","[{""name"": ""صيدلية الليل"", ""category"": ""other"", ""distance_m"": 412.9}, {""name"": ""جـامعة تـونس قـرطاج الخـاصة"", ""category"": ""school"", ""distance_m"": 431.5}, {""name"": ""صيدلية الليل"", ""category"": ""hospital"", ""distance_m"": 435.1}, {""name"": ""جامع سيدي فرج"", ""category"": ""other"", ""distance_m"": 462.9}, {""name"": ""منتزه سكرة"", ""category"": ""other"", ""distance_m"": 672.0}, {""name"": ""British International School of Tunis"", ""category"": ""school"", ""distance_m"": 720.7}]","2026-03-24 12:56:13"
"36.8901","10.3032","750","[{""name"": ""Lambada"", ""category"": ""restaurant"", ""distance_m"": 193.3}, {""name"": ""عزيزة"", ""category"": ""shopping"", ""distance_m"": 202.3}, {""name"": ""Club Sandwich"", ""category"": ""restaurant"", ""distance_m"": 240.6}, {""name"": ""Chez Monji"", ""category"": ""restaurant"", ""distance_m"": 248.4}, {""name"": ""Café Amir"", ""category"": ""restaurant"", ""distance_m"": 257.4}, {""name"": ""supérette de mehdi (3atar)"", ""category"": ""shopping"", ""distance_m"": 316.1}, {""name"": ""L'épi-cerise"", ""category"": ""shopping"", ""distance_m"": 318.8}, {""name"": ""Pain Délice"", ""category"": ""shopping"", ""distance_m"": 352.3}, {""name"": ""20b / 52"", ""category"": ""other"", ""distance_m"": 359.3}, {""name"": ""بن محمود"", ""category"": ""other"", ""distance_m"": 364.7}]","2026-03-24 12:57:21"
"36.8946","10.0863","750","[{""name"": ""سوناد 44س"", ""category"": ""other"", ""distance_m"": 194.3}, {""name"": ""جباس البرج"", ""category"": ""other"", ""distance_m"": 238.3}, {""name"": ""جباس"", ""category"": ""other"", ""distance_m"": 633.4}, {""name"": ""مستوصف جباس"", ""category"": ""other"", ""distance_m"": 747.5}]","2026-03-24 12:57:40"
"36.4371","10.707","750","[{""name"": ""The Border Tunisia"", ""category"": ""restaurant"", ""distance_m"": 180.6}, {""name"": ""Alimentation de Salem"", ""category"": ""shopping"", ""distance_m"": 261.5}, {""name"": ""Zizou beach"", ""category"": ""restaurant"", ""distance_m"": 311.4}, {""name"": ""Super Prix Market"", ""category"": ""shopping"", ""distance_m"": 342.0}, {""name"": ""Superette Bahroun Afifa"", ""category"": ""shopping"", ""distance_m"": 395.6}, {""name"": ""Superette Sélima"", ""category"": ""shopping"", ""distance_m"": 488.6}, {""name"": ""Sperenza"", ""category"": ""restaurant"", ""distance_m"": 554.0}, {""name"": ""Omar resto"", ""category"": ""restaurant"", ""distance_m"": 599.2}, {""name"": ""Sidi Mahrsi"", ""category"": ""restaurant"", ""distance_m"": 646.0}, {""name"": ""Sidi Mahrsi"", ""category"": ""leisure"", ""distance_m"": 661.9}]","2026-03-24 12:58:14"
"36.8654","10.2604","750","[{""name"": ""British International School of Tunis"", ""category"": ""school"", ""distance_m"": 423.1}, {""name"": ""Red Castle Restaurant"", ""category"": ""restaurant"", ""distance_m"": 522.9}, {""name"": ""Pharmacie La Soukrea"", ""category"": ""hospital"", ""distance_m"": 634.3}, {""name"": ""جوك احلئ جو"", ""category"": ""restaurant"", ""distance_m"": 652.6}, {""name"": ""مقبرة دار فضال"", ""category"": ""other"", ""distance_m"": 693.5}, {""name"": ""Bambaloni"", ""category"": ""restaurant"", ""distance_m"": 719.1}]","2026-03-24 12:58:40"
"36.8626","10.2867","750","[{""name"": ""الدوقة"", ""category"": ""restaurant"", ""distance_m"": 245.4}, {""name"": ""Big Jaw"", ""category"": ""restaurant"", ""distance_m"": 265.5}, {""name"": ""عين زغوان"", ""category"": ""other"", ""distance_m"": 363.3}, {""name"": ""Pharmacie Zied Ammar"", ""category"": ""hospital"", ""distance_m"": 372.0}, {""name"": ""شتيوي"", ""category"": ""other"", ""distance_m"": 387.4}, {""name"": ""الزويدية 20أ"", ""category"": ""other"", ""distance_m"": 417.4}, {""name"": ""Dr Lilia Bahrini Dabloun"", ""category"": ""hospital"", ""distance_m"": 421.4}, {""name"": ""Dr Mokhtar Ben Yahia"", ""category"": ""hospital"", ""distance_m"": 466.1}, {""name"": ""منجي سليم"", ""category"": ""other"", ""distance_m"": 495.7}, {""name"": ""China Town Resto"", ""category"": ""restaurant"", ""distance_m"": 520.0}]","2026-03-24 12:59:45"
"36.404","10.569","750","[{""name"": ""Bar Plage Bao Beach"", ""category"": ""restaurant"", ""distance_m"": 42.7}, {""name"": ""Il Pianetino"", ""category"": ""restaurant"", ""distance_m"": 94.1}, {""name"": ""Tony Burger"", ""category"": ""restaurant"", ""distance_m"": 121.2}, {""name"": ""Havana Food"", ""category"": ""restaurant"", ""distance_m"": 134.4}, {""name"": ""L'artisto"", ""category"": ""restaurant"", ""distance_m"": 144.2}, {""name"": ""Kleines Cafe"", ""category"": ""restaurant"", ""distance_m"": 165.1}, {""name"": ""El Malouf"", ""category"": ""restaurant"", ""distance_m"": 168.5}, {""name"": ""Castella"", ""category"": ""restaurant"", ""distance_m"": 193.8}, {""name"": ""Condor"", ""category"": ""restaurant"", ""distance_m"": 215.8}, {""name"": ""Amigos Food"", ""category"": ""restaurant"", ""distance_m"": 223.4}]","2026-03-24 13:00:41"
"34.5375","10.5774","750","[{""name"": ""Station des Bus et Louage"", ""category"": ""transport"", ""distance_m"": 524.1}]","2026-03-24 13:02:35"
"36.8566","10.1717","750","[{""name"": ""Selimo's Bar"", ""category"": ""restaurant"", ""distance_m"": 128.4}, {""name"": ""المركز الطبي"", ""category"": ""hospital"", ""distance_m"": 281.4}, {""name"": ""مطعم دمشق"", ""category"": ""restaurant"", ""distance_m"": 298.7}, {""name"": ""Gourmandise"", ""category"": ""restaurant"", ""distance_m"": 307.9}, {""name"": ""منزه 6"", ""category"": ""other"", ""distance_m"": 308.0}, {""name"": ""المركز التجاري إكرام"", ""category"": ""other"", ""distance_m"": 315.4}, {""name"": ""École Django Reinhardt"", ""category"": ""school"", ""distance_m"": 316.0}, {""name"": ""La Kamora Pizza"", ""category"": ""restaurant"", ""distance_m"": 331.7}, {""name"": ""ذا هد"", ""category"": ""restaurant"", ""distance_m"": 336.2}, {""name"": ""ووك فشن"", ""category"": ""restaurant"", ""distance_m"": 343.7}]","2026-03-24 13:04:23"
"36.8125","10.1269","750","[{""name"": ""مدرسة ثانوية"", ""category"": ""school"", ""distance_m"": 135.4}, {""name"": ""سان كليمان (ذهاب)"", ""category"": ""other"", ""distance_m"": 234.4}, {""name"": ""محطة الملعب التونسي"", ""category"": ""other"", ""distance_m"": 309.1}, {""name"": ""Palais Ksar Saïd"", ""category"": ""leisure"", ""distance_m"": 361.5}, {""name"": ""صيدلية ليلى ميلي غديرة"", ""category"": ""hospital"", ""distance_m"": 377.9}, {""name"": ""Collège Mohamed Attia"", ""category"": ""school"", ""distance_m"": 480.8}, {""name"": ""الشابي (إياب)"", ""category"": ""other"", ""distance_m"": 509.3}, {""name"": ""الشابي (ذهاب)"", ""category"": ""other"", ""distance_m"": 510.0}, {""name"": ""فطومة بورقيبة"", ""category"": ""other"", ""distance_m"": 523.5}, {""name"": ""Dash"", ""category"": ""restaurant"", ""distance_m"": 554.9}]","2026-03-24 13:04:30"
"36.8828","10.3157","750","[{""name"": ""نهاية خط حي الرياض"", ""category"": ""other"", ""distance_m"": 356.2}, {""name"": ""عزيزة"", ""category"": ""shopping"", ""distance_m"": 406.2}, {""name"": ""Le Pain Chaud"", ""category"": ""shopping"", ""distance_m"": 413.1}, {""name"": ""جبل الخاوي"", ""category"": ""other"", ""distance_m"": 423.1}, {""name"": ""Ben Mehrez"", ""category"": ""restaurant"", ""distance_m"": 425.7}, {""name"": ""Cafétaria BelHsen"", ""category"": ""restaurant"", ""distance_m"": 438.7}, {""name"": ""Ben Yaghlane La Marsa"", ""category"": ""shopping"", ""distance_m"": 469.3}, {""name"": ""Motez"", ""category"": ""other"", ""distance_m"": 478.2}, {""name"": ""Le Royame des Epices"", ""category"": ""shopping"", ""distance_m"": 484.4}, {""name"": ""Pharmacie Ali Farhat"", ""category"": ""hospital"", ""distance_m"": 487.8}]","2026-03-24 13:07:12"
"36.7178","10.3133","750","[]","2026-03-24 13:08:06"
"36.7823","10.9864","750","[{""name"": ""La Reine"", ""category"": ""restaurant"", ""distance_m"": 179.5}, {""name"": ""Pharmacie Sahmim"", ""category"": ""hospital"", ""distance_m"": 197.5}, {""name"": ""Mandila"", ""category"": ""restaurant"", ""distance_m"": 204.9}, {""name"": ""MG City"", ""category"": ""shopping"", ""distance_m"": 216.6}, {""name"": ""Monoprix"", ""category"": ""shopping"", ""distance_m"": 226.3}, {""name"": ""Café Zhioua"", ""category"": ""restaurant"", ""distance_m"": 230.4}, {""name"": ""صيدلية الليل"", ""category"": ""hospital"", ""distance_m"": 235.6}, {""name"": ""Jardin Public"", ""category"": ""leisure"", ""distance_m"": 258.0}, {""name"": ""Ben Sedrine"", ""category"": ""hospital"", ""distance_m"": 272.8}, {""name"": ""الدكتورة نبيهة الدرويش اختصاصية في امراض المعدة و الكبد و العذر و الكشف بالمنظار"", ""category"": ""hospital"", ""distance_m"": 308.2}]","2026-03-24 13:08:21"
