source,source_listing_id,transaction,url,image_urls,title,price,currency,governorate,city,property_type,surface_m2,rooms,bathrooms,posted_at,scraped_at
mubawab,8084903,sale,https://www.mubawab.tn/fr/a/8084903/joli-s3-r%C3%A9nov%C3%A9-%C3%A0-cit%C3%A9-el-wahat-l-aouina,"['https://www.mubawab-media.com/ad/8/084/903F/h/logo1_81960382.avif', 'https://www.mubawab-media.com/ad/8/084/903F/h/logo2_81960383.avif', 'https://www.mubawab-media.com/ad/8/084/903F/h/logo3_81960384.avif', 'https://www.mubawab-media.com/ad/8/084/903F/h/logo4_81960385.avif', 'https://www.mubawab-media.com/ad/8/084/903F/h/logo5_81960386.avif', 'https://www.mubawab-media.com/ad/8/084/903F/h/logo6_81960387.avif', 'https://www.mubawab-media.com/ad/8/084/903F/h/logo7_81960388.avif', 'https://www.mubawab-media.com/ad/8/084/903F/h/logo8_81960389.avif', 'https://www.mubawab-media.com/ad/8/084/903F/h/logo9_81960390.avif', 'https://www.mubawab-media.com/ad/8/084/903F/h/logo10_81960391.avif', 'https://www.mubawab-media.com/ad/8/084/903F/h/logo11_81960392.avif', 'https://www.mubawab-media.com/ad/8/084/903F/h/logo12_81960393.avif', 'https://www.mubawab-media.com/ad/8/084/903F/h/logo13_81960394.avif', 'https://www.mubawab-media.com/ad/8/084/903F/h/logo14_81960395.avif', 'https://www.mubawab-media.com/ad/8/084/903F/h/logo15_81960396.avif', 'https://www.mubawab-media.com/ad/8/084/903F/h/logo16_81960397.avif', 'https://www.mubawab-media.com/ad/8/084/903F/h/logo17_81960398.avif', 'https://www.mubawab-media.com/ad/8/084/903F/h/logo18_81960399.avif', 'https://www.mubawab-media.com/ad/8/084/903F/h/logo19_81960400.avif', 'https://www.mubawab-media.com/ad/8/084/903F/h/logo20_81960401.avif', 'https://www.mubawab-media.com/ad/8/084/903F/h/logo21_81960402.avif', 'https://www.mubawab-media.com/ad/8/084/903F/h/logo22_81960403.avif', 'https://www.mubawab-media.com/banner/905F/bansqdd-dari_81935035.png', 'https://www.mubawab-media.com/banner/906F/qzdqqzdsqdzqdffds_81935072.jpg', 'https://www.mubawab-media.com/banner/908F/qzdqqzdsqdzqdffds_81935344.jpg', 'https://www.mubawab-media.com/assets/logos/mubawab.png', 'https://www.mubawab-media.com/assets/common/loading.gif', 'https://www.mubawab-media.com/business/6/554F/s/darcom-tunisia_22227932.avif', 'https://www.mubawab-media.com/ad/8/270/473F/m/s%2B2%20%283%29_81613798.avif', 'https://www.mubawab-media.com/ad/8/129/418F/m/logo1_81096744.avif', 'https://www.mubawab-media.com/ad/8/287/205F/m/550470467_2290440904736990_8862465445398018373_n_81792884.avif', 'https://www.mubawab-media.com/ad/8/283/712F/m/5980ab49-1fa0-42a1-b75f-61efbe8274d2_81756793.avif', 'https://www.mubawab-media.com/assets/common/banks/atijjaribank.png', 'https://www.mubawab-media.com/assets/common/app-store/google-play-small.png', 'https://www.mubawab-media.com/assets/common/app-store/app-store-small.png']",Joli s3 rénové à cité el wahat l'aouina,394000.0,TND,,La Marsa,Apartment,138.0,3,2,,2026-02-14T13:26:32.775245
mubawab,8177834,sale,https://www.mubawab.tn/fr/a/8177834/s4-231-m%C2%B2-petite-r%C3%A9sidencejardins-de-carthage,"['https://www.mubawab-media.com/ad/8/177/834F/h/thumb_1182702_property_big_81417350.avif', 'https://www.mubawab-media.com/banner/905F/bansqdd-dari_81935035.png', 'https://www.mubawab-media.com/banner/906F/qzdqqzdsqdzqdffds_81935072.jpg', 'https://www.mubawab-media.com/banner/908F/qzdqqzdsqdzqdffds_81935344.jpg', 'https://www.mubawab-media.com/assets/logos/mubawab.png', 'https://www.mubawab-media.com/assets/common/loading.gif', 'https://www.mubawab-media.com/business/6/554F/s/darcom-tunisia_22227932.avif', 'https://www.mubawab-media.com/ad/8/270/032F/m/8_81609036.avif', 'https://www.mubawab-media.com/ad/8/276/869F/m/l1_81681748.avif', 'https://www.mubawab-media.com/ad/8/281/528F/m/logo1_81736900.avif', 'https://www.mubawab-media.com/ad/8/286/496F/m/photo_0_81785346.avif', 'https://www.mubawab-media.com/assets/common/banks/atijjaribank.png', 'https://www.mubawab-media.com/assets/common/app-store/google-play-small.png', 'https://www.mubawab-media.com/assets/common/app-store/app-store-small.png']",S4 231 m² petite résidenceJardins de Carthage,980000.0,TND,,Le Kram,Apartment,4231.0,4,3,,2026-02-14T13:26:32.775245
mubawab,8242533,sale,https://www.mubawab.tn/fr/a/8242533/s3-de-193-84-m%C2%B2-vue-panoramique-lac-ii,"['https://www.mubawab-media.com/ad/8/242/533F/h/logo1_81307496.avif', 'https://www.mubawab-media.com/ad/8/242/533F/h/logo2_81307497.avif', 'https://www.mubawab-media.com/ad/8/242/533F/h/logo3_81307498.avif', 'https://www.mubawab-media.com/ad/8/242/533F/h/logo4_81307499.avif', 'https://www.mubawab-media.com/ad/8/242/533F/h/logo5_81307500.avif', 'https://www.mubawab-media.com/ad/8/242/533F/h/logo6_81307501.avif', 'https://www.mubawab-media.com/ad/8/242/533F/h/logo7_81307502.avif', 'https://www.mubawab-media.com/ad/8/242/533F/h/logo8_81307503.avif', 'https://www.mubawab-media.com/ad/8/242/533F/h/logo9_81307504.avif', 'https://www.mubawab-media.com/ad/8/242/533F/h/logo10_81307505.avif', 'https://www.mubawab-media.com/ad/8/242/533F/h/logo11_81307506.avif', 'https://www.mubawab-media.com/ad/8/242/533F/h/logo12_81307507.avif', 'https://www.mubawab-media.com/ad/8/242/533F/h/logo13_81307508.avif', 'https://www.mubawab-media.com/ad/8/242/533F/h/logo14_81307509.avif', 'https://www.mubawab-media.com/ad/8/242/533F/h/logo15_81307510.avif', 'https://www.mubawab-media.com/ad/8/242/533F/h/logo16_81307511.avif', 'https://www.mubawab-media.com/banner/905F/bansqdd-dari_81935035.png', 'https://www.mubawab-media.com/banner/906F/qzdqqzdsqdzqdffds_81935072.jpg', 'https://www.mubawab-media.com/banner/908F/qzdqqzdsqdzqdffds_81935344.jpg', 'https://www.mubawab-media.com/assets/logos/mubawab.png', 'https://www.mubawab-media.com/assets/common/loading.gif', 'https://www.mubawab-media.com/business/6/554F/s/darcom-tunisia_22227932.avif', 'https://www.mubawab-media.com/ad/8/012/675F/m/WhatsApp%20Image%202024-09-16%20%C3%A0%2021.13.11_50f9436b_78991157.avif', 'https://www.mubawab-media.com/ad/8/232/125F/m/appartement-duplex-triplex-5-pieces-tunis-1760021098-LA5983_16_original_81202273.avif', 'https://www.mubawab-media.com/ad/8/247/178F/m/29c5e8b5-afa5-42c2-942a-b82e831addd8_1_81357344.avif', 'https://www.mubawab-media.com/ad/8/167/195F/m/thumb_1019275_property_large_80531986.avif', 'https://www.mubawab-media.com/assets/common/banks/atijjaribank.png', 'https://www.mubawab-media.com/assets/common/app-store/google-play-small.png', 'https://www.mubawab-media.com/assets/common/app-store/app-store-small.png']","S3 de 193,84 m² vue panoramique Lac II",1330000.0,TND,,La Marsa,Apartment,84.0,3,3,,2026-02-14T13:26:32.775245
mubawab,8276869,sale,https://www.mubawab.tn/fr/a/8276869/superbe-s3-de-201-5-m%C2%B2aux-jardins-de-carthage,"['https://www.mubawab-media.com/ad/8/276/869F/h/l1_81681748.avif', 'https://www.mubawab-media.com/ad/8/276/869F/h/l2_81681749.avif', 'https://www.mubawab-media.com/ad/8/276/869F/h/l3_81681750.avif', 'https://www.mubawab-media.com/ad/8/276/869F/h/l4_81681751.avif', 'https://www.mubawab-media.com/ad/8/276/869F/h/l5_81681752.avif', 'https://www.mubawab-media.com/ad/8/276/869F/h/l6_81681753.avif', 'https://www.mubawab-media.com/ad/8/276/869F/h/l7_81681754.avif', 'https://www.mubawab-media.com/ad/8/276/869F/h/l8_81681755.avif', 'https://www.mubawab-media.com/ad/8/276/869F/h/l9_81681756.avif', 'https://www.mubawab-media.com/ad/8/276/869F/h/l10_81681757.avif', 'https://www.mubawab-media.com/ad/8/276/869F/h/l11_81681758.avif', 'https://www.mubawab-media.com/ad/8/276/869F/h/l12_81681759.avif', 'https://www.mubawab-media.com/ad/8/276/869F/h/l13_81681760.avif', 'https://www.mubawab-media.com/ad/8/276/869F/h/l14_81681761.avif', 'https://www.mubawab-media.com/ad/8/276/869F/h/l23_81681762.avif', 'https://www.mubawab-media.com/ad/8/276/869F/h/l15_81681763.avif', 'https://www.mubawab-media.com/ad/8/276/869F/h/l16_81681764.avif', 'https://www.mubawab-media.com/ad/8/276/869F/h/l17_81681765.avif', 'https://www.mubawab-media.com/ad/8/276/869F/h/l18_81681766.avif', 'https://www.mubawab-media.com/ad/8/276/869F/h/l19_81681767.avif', 'https://www.mubawab-media.com/ad/8/276/869F/h/l20_81681768.avif', 'https://www.mubawab-media.com/ad/8/276/869F/h/l21_81681769.avif', 'https://www.mubawab-media.com/ad/8/276/869F/h/l22_81681770.avif', 'https://www.mubawab-media.com/banner/905F/bansqdd-dari_81935035.png', 'https://www.mubawab-media.com/banner/906F/qzdqqzdsqdzqdffds_81935072.jpg', 'https://www.mubawab-media.com/banner/908F/qzdqqzdsqdzqdffds_81935344.jpg', 'https://www.mubawab-media.com/assets/logos/mubawab.png', 'https://www.mubawab-media.com/assets/common/loading.gif', 'https://www.mubawab-media.com/business/6/554F/s/darcom-tunisia_22227932.avif', 'https://www.mubawab-media.com/ad/8/270/032F/m/8_81609036.avif', 'https://www.mubawab-media.com/ad/8/177/834F/m/thumb_1182702_property_big_81417350.avif', 'https://www.mubawab-media.com/ad/8/281/528F/m/logo1_81736900.avif', 'https://www.mubawab-media.com/ad/8/286/496F/m/photo_0_81785346.avif', 'https://www.mubawab-media.com/assets/common/banks/atijjaribank.png', 'https://www.mubawab-media.com/assets/common/app-store/google-play-small.png', 'https://www.mubawab-media.com/assets/common/app-store/app-store-small.png']","Superbe s3 de 201,5 m²aux Jardins de Carthage",980000.0,TND,,Le Kram,Apartment,5.0,3,3,,2026-02-14T13:26:32.775245
mubawab,8281314,sale,https://www.mubawab.tn/fr/a/8281314/duplex-en-cours-de-finition-jardins-de-carthage,"['https://www.mubawab-media.com/ad/8/281/314F/h/logo1_81735017.avif', 'https://www.mubawab-media.com/ad/8/281/314F/h/logo2_81735018.avif', 'https://www.mubawab-media.com/ad/8/281/314F/h/logo3_81735019.avif', 'https://www.mubawab-media.com/ad/8/281/314F/h/logo4_81735020.avif', 'https://www.mubawab-media.com/ad/8/281/314F/h/logo5_81735021.avif', 'https://www.mubawab-media.com/ad/8/281/314F/h/logo6_81735022.avif', 'https://www.mubawab-media.com/ad/8/281/314F/h/logo7_81735023.avif', 'https://www.mubawab-media.com/ad/8/281/314F/h/logo8_81735024.avif', 'https://www.mubawab-media.com/ad/8/281/314F/h/logo9_81735025.avif', 'https://www.mubawab-media.com/ad/8/281/314F/h/plan_81735026.avif', 'https://www.mubawab-media.com/ad/8/281/314F/h/plan%27_81735027.avif', 'https://www.mubawab-media.com/banner/905F/bansqdd-dari_81935035.png', 'https://www.mubawab-media.com/banner/906F/qzdqqzdsqdzqdffds_81935072.jpg', 'https://www.mubawab-media.com/banner/908F/qzdqqzdsqdzqdffds_81935344.jpg', 'https://www.mubawab-media.com/assets/logos/mubawab.png', 'https://www.mubawab-media.com/assets/common/loading.gif', 'https://www.mubawab-media.com/business/6/554F/s/darcom-tunisia_22227932.avif', 'https://www.mubawab-media.com/ad/8/243/686F/m/2_81319636.avif', 'https://www.mubawab-media.com/ad/8/290/894F/m/kX0a9458DtagO0FA-thumb_81831627.avif', 'https://www.mubawab-media.com/ad/8/058/701F/m/VA5710_10_original_81888834.avif', 'https://www.mubawab-media.com/ad/8/243/693F/m/19_81319575.avif', 'https://www.mubawab-media.com/assets/common/banks/atijjaribank.png', 'https://www.mubawab-media.com/assets/common/app-store/google-play-small.png', 'https://www.mubawab-media.com/assets/common/app-store/app-store-small.png']",Duplex en cours de finition Jardins de Carthage,1650000.0,TND,,Le Kram,Apartment,37.0,4,3,,2026-02-14T13:26:32.775245
mubawab,7933297,sale,https://www.mubawab.tn/fr/pa/7933297/s3-de-charme-neuf-%C3%A0-chotrana-2-the-villlage,"['https://www.mubawab-media.com/ad/7/933/297F/h/WhatsApp%20Image%202025-10-31%20at%2010.20.01%20%282%29_81834783.avif', 'https://www.mubawab-media.com/ad/7/933/297F/h/WhatsApp%20Image%202025-10-31%20at%2010.19.58_81834784.avif', 'https://www.mubawab-media.com/ad/7/933/297F/h/WhatsApp%20Image%202025-10-31%20at%2010.20.00%20%283%29_81834785.avif', 'https://www.mubawab-media.com/ad/7/933/297F/h/WhatsApp%20Image%202025-10-31%20at%2010.20.00_81834786.avif', 'https://www.mubawab-media.com/ad/7/933/297F/h/WhatsApp%20Image%202025-10-31%20at%2010.20.01%20%281%29_81834787.avif', 'https://www.mubawab-media.com/ad/7/933/297F/h/Pscv2_81834788.avif', 'https://www.mubawab-media.com/ad/7/933/297F/h/SP1%20%281%29_81834789.avif', 'https://www.mubawab-media.com/ad/7/933/297F/h/SP2_81834790.avif', 'https://www.mubawab-media.com/ad/7/933/297F/h/thumb_831160_project_xlarge_81834791.avif', 'https://www.mubawab-media.com/ad/7/933/297F/h/thumb_831161_project_xlarge_81834792.avif', 'https://www.mubawab-media.com/ad/7/933/297F/h/WhatsApp%20Image%202025-09-29%20at%2012.57.54_81834793.avif', 'https://www.mubawab-media.com/ad/7/933/297F/h/IMG_0003_81834794.avif', 'https://www.mubawab-media.com/ad/7/933/297F/h/IMG_9943_81834795.avif', 'https://www.mubawab-media.com/ad/7/933/297F/h/IMG_9944_81834796.avif', 'https://www.mubawab-media.com/ad/7/933/297F/h/IMG_9949_81834797.avif', 'https://www.mubawab-media.com/ad/7/933/297F/h/IMG_9950_81834798.avif', 'https://www.mubawab-media.com/ad/7/933/297F/h/IMG_9958_81834799.avif', 'https://www.mubawab-media.com/ad/7/933/297F/h/IMG_9964_81834800.avif', 'https://www.mubawab-media.com/ad/7/933/297F/h/IMG_9969_81834801.avif', 'https://www.mubawab-media.com/ad/7/933/297F/h/IMG_9978_81834802.avif', 'https://www.mubawab-media.com/ad/7/933/297F/h/IMG_9984_81834803.avif', 'https://www.mubawab-media.com/ad/7/933/297F/h/IMG_9991_81834804.avif', 'https://www.mubawab-media.com/ad/7/933/297F/h/IMG_9992_81834805.avif', 'https://www.mubawab-media.com/ad/7/933/297F/h/IMG_9994_81834806.avif', 'https://www.mubawab-media.com/banner/905F/bansqdd-dari_81935035.png', 'https://www.mubawab-media.com/banner/906F/qzdqqzdsqdzqdffds_81935072.jpg', 'https://www.mubawab-media.com/banner/908F/qzdqqzdsqdzqdffds_81935344.jpg', 'https://www.mubawab-media.com/assets/logos/mubawab.png', 'https://www.mubawab-media.com/assets/common/loading.gif', 'https://www.mubawab-media.com/promotion/4/074F/logo/s/411243593_663974315906437_4637364478165232268_n_76691300_81474852.avif', 'https://www.mubawab-media.com/ad/7/934/679F/m/WhatsApp%20Image%202025-10-31%20at%2010.20.01%20%282%29_81834583.avif', 'https://www.mubawab-media.com/ad/8/091/245F/m/WhatsApp%20Image%202025-10-31%20at%2010.19.59%20%285%29_81492409.avif', 'https://www.mubawab-media.com/ad/8/091/630F/m/WhatsApp%20Image%202025-10-31%20at%2010.20.01%20%281%29_81488844.avif', 'https://www.mubawab-media.com/ad/7/934/693F/m/WhatsApp%20Image%202025-10-31%20at%2010.19.58_81834621.avif', 'https://www.mubawab-media.com/assets/common/banks/atijjaribank.png', 'https://www.mubawab-media.com/assets/common/app-store/google-play-small.png', 'https://www.mubawab-media.com/assets/common/app-store/app-store-small.png']",S3 de charme neuf à Chotrana 2 THE VILLLAGE,594000.0,TND,,La Soukra,Apartment,115.0,3,2,,2026-02-14T13:26:32.775245
mubawab,8111571,sale,https://www.mubawab.tn/fr/pa/8111571/appartement-t%C3%A9moin-r%C3%A9sidence-le-majestic,"['https://www.mubawab-media.com/ad/8/111/571F/h/01_79960249.avif', 'https://www.mubawab-media.com/ad/8/111/571F/h/02_79960250.avif', 'https://www.mubawab-media.com/ad/8/111/571F/h/03_79960251.avif', 'https://www.mubawab-media.com/ad/8/111/571F/h/04_79960252.avif', 'https://www.mubawab-media.com/ad/8/111/571F/h/05_79960253.avif', 'https://www.mubawab-media.com/ad/8/111/571F/h/06_79960254.avif', 'https://www.mubawab-media.com/banner/905F/bansqdd-dari_81935035.png', 'https://www.mubawab-media.com/banner/906F/qzdqqzdsqdzqdffds_81935072.jpg', 'https://www.mubawab-media.com/banner/908F/qzdqqzdsqdzqdffds_81935344.jpg', 'https://www.mubawab-media.com/assets/logos/mubawab.png', 'https://www.mubawab-media.com/assets/common/loading.gif', 'https://www.mubawab-media.com/promotion/4/339F/logo/s/Facebook%20LOGO_79960217.avif', 'https://www.mubawab-media.com/assets/common/banks/atijjaribank.png', 'https://www.mubawab-media.com/assets/common/app-store/google-play-small.png', 'https://www.mubawab-media.com/assets/common/app-store/app-store-small.png']",Appartement Témoin Résidence Le Majestic,,,,Hammamet,Apartment,,,,,2026-02-14T13:26:32.775245
mubawab,8270015,sale,https://www.mubawab.tn/fr/pa/8270015/fabuleux-appartement-s2-%C3%A0-vendre,"['https://www.mubawab-media.com/ad/8/270/015F/h/519507355_1257052509539673_8607294219171057178_n_81609366.avif', 'https://www.mubawab-media.com/ad/8/270/015F/h/A26%20%26%20S%2B2_81608856.avif', 'https://www.mubawab-media.com/ad/8/270/015F/h/8_81608845.avif', 'https://www.mubawab-media.com/ad/8/270/015F/h/25_81608846.avif', 'https://www.mubawab-media.com/ad/8/270/015F/h/28_81608847.avif', 'https://www.mubawab-media.com/ad/8/270/015F/h/DSC03099_81608848.avif', 'https://www.mubawab-media.com/ad/8/270/015F/h/DSC03110_81608849.avif', 'https://www.mubawab-media.com/ad/8/270/015F/h/14_81608850.avif', 'https://www.mubawab-media.com/ad/8/270/015F/h/31_81608851.avif', 'https://www.mubawab-media.com/ad/8/270/015F/h/7_81608852.avif', 'https://www.mubawab-media.com/ad/8/270/015F/h/DSC03125_81608853.avif', 'https://www.mubawab-media.com/ad/8/270/015F/h/19_81608854.avif', 'https://www.mubawab-media.com/ad/8/270/015F/h/DSC03127_81608855.avif', 'https://www.mubawab-media.com/banner/905F/bansqdd-dari_81935035.png', 'https://www.mubawab-media.com/banner/906F/qzdqqzdsqdzqdffds_81935072.jpg', 'https://www.mubawab-media.com/banner/908F/qzdqqzdsqdzqdffds_81935344.jpg', 'https://www.mubawab-media.com/assets/logos/mubawab.png', 'https://www.mubawab-media.com/assets/common/loading.gif', 'https://www.mubawab-media.com/promotion/4/543F/logo/s/logos-cipolin-al-fayrouz-hd_page-0001_81609244.avif', 'https://www.mubawab-media.com/ad/8/270/019F/m/8_81608878.avif', 'https://www.mubawab-media.com/ad/8/270/032F/m/8_81609036.avif', 'https://www.mubawab-media.com/ad/8/270/026F/m/DSC03166_81609403.avif', 'https://www.mubawab-media.com/assets/common/banks/atijjaribank.png', 'https://www.mubawab-media.com/assets/common/app-store/google-play-small.png', 'https://www.mubawab-media.com/assets/common/app-store/app-store-small.png']",Fabuleux appartement S2 à vendre,640000.0,TND,,Le Kram,Apartment,131.0,2,2,,2026-02-14T13:26:32.775245
mubawab,7809702,sale,https://www.mubawab.tn/fr/pa/7809702/a-vendre-un-appartement-s1-%C3%A0-la-nouvelle-m%C3%A9dina,"['https://www.mubawab-media.com/ad/7/809/702F/h/PAGE%20DE%20GARDE_81774385.avif', 'https://www.mubawab-media.com/ad/7/809/702F/h/01_81774386.avif', 'https://www.mubawab-media.com/ad/7/809/702F/h/02_81774387.avif', 'https://www.mubawab-media.com/ad/7/809/702F/h/03_81774388.avif', 'https://www.mubawab-media.com/ad/7/809/702F/h/04_81774389.avif', 'https://www.mubawab-media.com/ad/7/809/702F/h/05_81774390.avif', 'https://www.mubawab-media.com/ad/7/809/702F/h/06_81774391.avif', 'https://www.mubawab-media.com/ad/7/809/702F/h/07_81774392.avif', 'https://www.mubawab-media.com/ad/8/285/427F/m/01_81775680.avif', 'https://www.mubawab-media.com/ad/8/285/428F/m/02_81775738.avif', 'https://www.mubawab-media.com/ad/8/285/429F/m/01_81775576.avif', 'https://www.mubawab-media.com/ad/8/285/426F/m/03_81775617.avif']",A Vendre un Appartement S1 à La nouvelle médina,180000.0,TND,,Nouvelle Medina,Apartment,5.0,1,1,,2026-02-14T13:53:43.219541
mubawab,8102336,sale,https://www.mubawab.tn/fr/a/8102336/a-vendre-s3-jamais-habit%C3%A9-%C3%A0-sahloul-ghrabi,"['https://www.mubawab-media.com/ad/8/102/336F/h/Visuel%20Agences%20Sahloul%20Ghrabi%20%2862%29_80240411.avif', 'https://www.mubawab-media.com/ad/8/102/336F/h/Visuel%20Agences%20Sahloul%20Ghrabi%20%2863%29_80240412.avif', 'https://www.mubawab-media.com/ad/8/102/336F/h/Visuel%20Agences%20Sahloul%20Ghrabi%20%2864%29_80240413.avif', 'https://www.mubawab-media.com/ad/8/102/336F/h/Visuel%20Agences%20Sahloul%20Ghrabi%20%2858%29_80128079.avif', 'https://www.mubawab-media.com/ad/8/102/336F/h/Visuel%20Agences%20Sahloul%20Ghrabi%20%2865%29_80240414.avif', 'https://www.mubawab-media.com/ad/8/102/336F/h/Visuel%20Agences%20Sahloul%20Ghrabi%20%2856%29_80128081.avif', 'https://www.mubawab-media.com/ad/8/235/543F/m/Visuel%20Agences%20Sahloul%20Ghrabi%20%2848%29_81237010.avif', 'https://www.mubawab-media.com/ad/8/298/340F/m/1_81915888.avif']",A vendre S3 jamais habité à Sahloul Ghrabi,340000.0,TND,,Hammam Sousse Ghrabi,Apartment,140.0,3,2,,2026-02-14T18:28:43.624424
mubawab,8235543,sale,https://www.mubawab.tn/fr/a/8235543/a-vendre-un-appartement-s3-%C3%A0-sahloul,"['https://www.mubawab-media.com/ad/8/235/543F/h/Visuel%20Agences%20Sahloul%20Ghrabi%20%2848%29_81237010.avif', 'https://www.mubawab-media.com/ad/8/235/543F/h/Visuel%20Agences%20Sahloul%20Ghrabi%20%2855%29_81237009.avif', 'https://www.mubawab-media.com/ad/8/235/543F/h/Visuel%20Agences%20Sahloul%20Ghrabi%20%2850%29_81237011.avif', 'https://www.mubawab-media.com/ad/8/235/543F/h/Visuel%20Agences%20Sahloul%20Ghrabi%20%2849%29_81237012.avif', 'https://www.mubawab-media.com/ad/8/235/543F/h/Visuel%20Agences%20Sahloul%20Ghrabi%20%2853%29_81237013.avif', 'https://www.mubawab-media.com/ad/8/235/543F/h/Visuel%20Agences%20Sahloul%20Ghrabi%20%2856%29_81237014.avif', 'https://www.mubawab-media.com/ad/8/235/543F/h/Visuel%20Agences%20Sahloul%20Ghrabi%20%2854%29_81237015.avif', 'https://www.mubawab-media.com/ad/8/235/543F/h/Visuel%20Agences%20Sahloul%20Ghrabi%20%2852%29_81237016.avif', 'https://www.mubawab-media.com/ad/8/235/543F/h/Visuel%20Agences%20Sahloul%20Ghrabi%20%2851%29_81237017.avif', 'https://www.mubawab-media.com/ad/8/235/543F/h/Visuel%20Agences%20Sahloul%20Ghrabi%20%2857%29_81237018.avif', 'https://www.mubawab-media.com/ad/8/298/340F/m/1_81915888.avif']",A vendre un appartement S3 à Sahloul,280000.0,TND,,Hammam Sousse Ghrabi,Apartment,130.0,3,1,,2026-02-14T18:28:43.624424
mubawab,8237861,sale,https://www.mubawab.tn/fr/a/8237861/s4-en-vente-a-la-baie-des-anges,"['https://www.mubawab-media.com/ad/8/237/861F/h/13751361709032017_tu_ssca2_0690430900_1024_IMG_6483_81260487.avif', 'https://www.mubawab-media.com/ad/8/237/861F/h/87453361709032017_tu_ssca2_0690430900_1024_IMG_6484_81260488.avif', 'https://www.mubawab-media.com/ad/8/237/861F/h/WhatsApp%20Image%202024-03-16%20at%2008.55.27%20%281%29_81260489.avif', 'https://www.mubawab-media.com/ad/8/237/861F/h/WhatsApp%20Image%202024-03-16%20at%2008.55.27_81260490.avif', 'https://www.mubawab-media.com/ad/8/237/861F/h/WhatsApp%20Image%202024-03-16%20at%2008.55.28_81260491.avif', 'https://www.mubawab-media.com/ad/8/237/861F/h/WhatsApp%20Image%202024-03-16%20at%2008.55.28%20%282%29_81260492.avif', 'https://www.mubawab-media.com/ad/8/237/861F/h/WhatsApp%20Image%202024-03-16%20at%2008.55.28%20%284%29_81260493.avif', 'https://www.mubawab-media.com/ad/8/237/861F/h/WhatsApp%20Image%202024-03-16%20at%2008.55.27%20%286%29_81260494.avif', 'https://www.mubawab-media.com/ad/8/237/861F/h/WhatsApp%20Image%202024-03-16%20at%2008.55.27%20%285%29_81260495.avif', 'https://www.mubawab-media.com/ad/8/237/861F/h/WhatsApp%20Image%202024-03-16%20at%2008.55.27%20%284%29_81260496.avif', 'https://www.mubawab-media.com/ad/8/237/861F/h/84237361709032017_tu_ssca2_0690430900_1024_IMG_6472_81260497.avif', 'https://www.mubawab-media.com/ad/8/237/861F/h/35144361709032017_tu_ssca2_0690430900_1024_IMG_6478_81260498.avif', 'https://www.mubawab-media.com/ad/8/290/377F/m/WhatsApp%20Image%202024-06-14%20at%2015.46.17%20%281%29_81826263.avif', 'https://www.mubawab-media.com/ad/8/237/872F/m/WhatsApp%20Image%202024-05-21%20at%2017.34.14_81260536.avif', 'https://www.mubawab-media.com/ad/8/291/181F/m/B01%20S%2B4_81834901.avif', 'https://www.mubawab-media.com/ad/8/291/161F/m/A11%20S%2B3_81834699.avif']",S4 en vente a la baie des anges,,,,Hammam Sousse,Apartment,296.0,4,3,,2026-02-14T18:28:43.624424
